,Now,Title,View,Coment,Like,Subscriber
0,2020/06/04 18:55:16,"2065년, 핵전쟁으로 파괴된 지구와 멸종을 향해가는 인류 [영화리뷰 결말포함]",90491,,1000,60000.0
1,2020/06/04 18:55:39,"실화여서 더욱 실감나는 영화 (블랙워터),(결말포함 영화리뷰)",17254,23.0,190,70000.0
2,2020/06/04 18:56:03,"그놈의 헬테이커랑 체이싱 라이트 리뷰, 5월 자투리뷰 | 심플한 영상 리뷰",4004,161.0,566,210000.0
3,2020/06/04 18:56:28,리얼 특이한 풍선옷 5종 리뷰!! (1일 2깡 주의) [ 꾹TV ],15457,582.0,2000,1770000.0
4,2020/06/04 18:56:52,먹다가 혈관이 막혔습니다. 특이한 대창구이 리뷰,314217,378.0,2000,1260000.0
5,2020/06/04 18:57:13,치명적인 39살 그녀 [영화리뷰/결말포함],7434,12.0,151,20000.0
6,2020/06/04 18:57:37,가성비스마트폰 LG Q61 리뷰! 성능은 좋아지고 무게는 가벼워지고 카메라까지 하나 더,156,10.0,12,40000.0
7,2020/06/04 18:57:59,[영화리뷰/결말포함] 우리반 찐따가 슈퍼파워를 얻고나서 가장 먼저 한 일,4821,8.0,42,
8,2020/06/04 18:58:24,[영화리뷰] 태어날 때부터 특별한 능력을 가진 사람들이 영원히 죽지 않고 살아가는 이유,2641,8.0,75,210000.0
9,2020/06/04 18:58:49,개발자노트가 올라왔습니다. 여러분들은 일어납니다. 5시 리뷰시작 [[A3 스틸얼라이브],170,0.0,10,9000.0
10,2020/06/04 18:59:11,멋있는 날라차기가 다 무슨 소용이냐? | 범죄해결 특수반,1152,14.0,72,
11,2020/06/04 18:59:37,한번 붙으면 절대로 떨어지지 않는 외계 생명체 [영화리뷰 결말포함],24,0.0,4,
12,2020/06/04 18:59:59,[영화리뷰 결말포함]쌩양아치가 사형선고를 받고 암살자가 되면 벌어지는 일!!,2119,17.0,47,5000.0
13,2020/06/04 19:00:24,[애니리뷰] 귀여운 로린이가 우리를 지켜주는 이야기,9004,89.0,254,30000.0
14,2020/06/04 19:00:52,"[슬기로운의사생활 실제 현장자문의사의 리뷰 EP1-1] 채송화, 양석형 등장 씬은 어떻게 만들어 졌을까?? 안정원, 김준완의 등장은 어땠나??",669,28.0,90,1000.0
15,2020/06/04 19:01:19,자기가 멋진걸 아는 차량 (그로티 퓨리아 리뷰) 자뻑이 아니라 사실이다,25794,497.0,632,40000.0
16,2020/06/04 19:01:42,심없는 스테이플러 언박싱 & 리뷰,14,4.0,4,3000.0
17,2020/06/04 19:02:06,슬의생 12화 리뷰(1) 윤복 엄마가 사망한 질병을 겪은 유명 연예인 누구?,7761,45.0,322,20000.0
18,2020/06/04 19:02:34,"이시국 지나면 꼭 가봐야 할 국내, 해외 여행지들! [썰리뷰]",140,17.0,15,
19,2020/06/04 19:03:03,[캠핑용품리뷰] 후회하는 캠핑용품 BEST3 / 헬리녹스 체어원 캠핑의자 / 스노우라인 큐브 캠핑테이블 / 씨투써밋 SI RG,2235,,43,568.0
,Now,Title,View,Coment,Like,Subscriber
0,2020/06/04 19:19:04,"실화여서 더욱 실감나는 영화 (블랙워터),(결말포함 영화리뷰)",17808,23.0,194.0,70000.0
1,2020/06/04 19:19:31,치명적인 39살 그녀 [영화리뷰/결말포함],7728,12.0,153.0,20000.0
2,2020/06/04 19:19:54,"그놈의 헬테이커랑 체이싱 라이트 리뷰, 5월 자투리뷰 | 심플한 영상 리뷰",5103,193.0,720.0,210000.0
3,2020/06/04 19:20:13,리얼 특이한 풍선옷 5종 리뷰!! (1일 2깡 주의) [ 꾹TV ],17465,643.0,2000.0,1770000.0
4,2020/06/04 19:20:39,다크니스로 태양의 전장!  / 아처 최종리뷰 검은사막M/별튜브/별의고양이,328,,,30000.0
5,2020/06/04 19:21:05,가성비스마트폰 LG Q61 리뷰! 성능은 좋아지고 무게는 가벼워지고 카메라까지 하나 더,189,11.0,15.0,40000.0
6,2020/06/04 19:21:30,[영화리뷰/결말포함] 우리반 찐따가 슈퍼파워를 얻고나서 가장 먼저 한 일,4878,,43.0,
7,2020/06/04 19:21:50,[영화리뷰] 태어날 때부터 특별한 능력을 가진 사람들이 영원히 죽지 않고 살아가는 이유,2641,,75.0,210000.0
8,2020/06/04 19:22:16,"[난닝구] 신작 모바일게임 ""전부 다"" 리뷰 갑니다! 어떤 게임이 흥하고 망하는지 확실하게 알려드릴게 | 모바일게임 리니지m 리니지2m",2044,17.0,71.0,
9,2020/06/04 19:22:37,슬의생 12화 리뷰(1) 윤복 엄마가 사망한 질병을 겪은 유명 연예인 누구?,7904,45.0,324.0,20000.0
10,2020/06/04 19:22:58,[영화리뷰 결말포함]쌩양아치가 사형선고를 받고 암살자가 되면 벌어지는 일!!,2140,17.0,48.0,5000.0
11,2020/06/04 19:23:22,[애니리뷰] 귀여운 로린이가 우리를 지켜주는 이야기,9519,90.0,260.0,30000.0
12,2020/06/04 19:23:44,한번 붙으면 절대로 떨어지지 않는 외계 생명체 [영화리뷰 결말포함],92,0.0,6.0,
13,2020/06/04 19:24:12,"[슬기로운의사생활 실제 현장자문의사의 리뷰 EP1-1] 채송화, 양석형 등장 씬은 어떻게 만들어 졌을까?? 안정원, 김준완의 등장은 어땠나??",980,29.0,102.0,1000.0
14,2020/06/04 19:24:38,[영화리뷰/결말포함] 엄마가 죽어서 날 죽이러 온다__어머니의 피맺힌 복수,125,4.0,8.0,10000.0
15,2020/06/04 19:25:04,설국열차 시즌 1 리뷰 2탄 : 윌포드 비밀 밝혀줄 결정적 떡밥 3가지 | S1 E3 해석 || 넷플릭스 추천 드라마 | SF 범죄 미스터리,79,2.0,6.0,2000.0
16,2020/06/04 19:25:29,🍫 헉... 생 초콜릿 슬라임?! 🤤 완전 새로운 점.섞.슬의 등장! 🍫 (feat. 메이킹) |  ‘연찌 슬라임’ 총 8개 본격 리뷰! (토킹) 🍎 slime asmr,84627,,2000.0,110000.0
17,2020/06/04 19:26:02,심없는 스테이플러 언박싱 & 리뷰,30,,5.0,3000.0
18,2020/06/04 19:26:30,"이시국 지나면 꼭 가봐야 할 국내, 해외 여행지들! [썰리뷰]",160,,17.0,
19,2020/06/04 19:27:00,"【BNA】 5,6화 리뷰 - ""오랜만에 만난 친구가 종교 교주가 되어 있었다"" 장면분석/상세리뷰 BNA : BRAND NEW ANIMAL",101,,4.0,287.0
,Now,Title,View,Coment,Like,Subscriber
0,2020/06/04 23:03:37,남녀가 체험해본 러브젤 리뷰 [이십세들],8037,,889,330000.0
1,2020/06/04 23:03:54,"[영화리뷰/결말포함] 이 남자가 사랑하는 법, 남자가 사랑할 때 l황정민l l한혜진l l정만식l 위클리무비",621,,69,10000.0
2,2020/06/04 23:04:11,리얼 특이한 풍선옷 5종 리뷰!! (1일 2깡 주의) [ 꾹TV ],66704,,4000,1770000.0
3,2020/06/04 23:04:27,"그놈의 헬테이커랑 체이싱 라이트 리뷰, 5월 자투리뷰 | 심플한 영상 리뷰",29179,,1000,210000.0
4,2020/06/04 23:04:44,"[난닝구] 신작 모바일게임 ""전부 다"" 리뷰 갑니다! 어떤 게임이 흥하고 망하는지 확실하게 알려드릴게 | 모바일게임 리니지m 리니지2m",7052,,95,
5,2020/06/04 23:05:01,윌포드는 왜 꼬리칸 사람들을 죽이지 않는 걸까? [설국열차],29839,,753,540000.0
6,2020/06/04 23:05:18,[영화리뷰/결말포함] 유난히 한 여자만 쫓아다니는 한 좀비,973,,139,80000.0
7,2020/06/04 23:05:35,개발자노트가 올라왔습니다. 여러분들은 일어납니다. 5시 리뷰시작 [[A3 스틸얼라이브],1459,,15,9000.0
8,2020/06/04 23:05:52,갑질과 차별에 찌들어 소중함을 잊는다면[영화리뷰/결말포함],765,,94,20000.0
9,2020/06/04 23:06:09,[영화리뷰/결말포함] 우리반 찐따가 슈퍼파워를 얻고나서 가장 먼저 한 일,5755,,47,
10,2020/06/04 23:06:26,[테슬라] 요즘 뜬다는 테슬라 모델3! 과연? (테슬라 모델3 리뷰 +시승기 / 퍼포먼스),350,,50,10000.0
11,2020/06/04 23:06:43,"[연애혁명] 302화 리뷰, 양민지의 행동은 이미 오아람한테도 한 적이 있다?!",9921,,380,20000.0
12,2020/06/04 23:07:00,톱스타의 애를 임신했다고 구라친 여자 [결말포함 / 영화리뷰],18834,,154,20000.0
13,2020/06/04 23:07:18,[영화리뷰] 태어날 때부터 특별한 능력을 가진 사람들이 영원히 죽지 않고 살아가는 이유,3018,,80,210000.0
14,2020/06/04 23:07:34,Sub) 가볍지만 촉촉해💧이글립스 워터 글레이즈 틴트 리뷰 (+촉촉이 틴트 비교💙) / EGLIPS Water Glaze Tint I 루치나Luchina,217,,18,10000.0
15,2020/06/04 23:07:52,가성비 스마트폰 LG Q61 리뷰! 성능은 좋아지고 무게는 가벼워지고 카메라까지 하나 더,346,,30,40000.0
16,2020/06/04 23:08:09,3계절침낭 / 백패킹 용품 / 침낭추천 / 백패킹 장비 소개 및 리뷰 / 하계침낭 / 백패킹 용품 추천,706,,64,1000.0
17,2020/06/04 23:08:26,[애니리뷰] 귀여운 로린이가 우리를 지켜주는 이야기,10939,,303,30000.0
18,2020/06/04 23:08:43,[ 허위매물 없는 실매물 중고차리뷰 ] 이번엔 알페온 시리즈다! 가성비중고차로 꼽히는 그 차량! 이정도면 꿀매물~,552,,10,5000.0
19,2020/06/04 23:09:05,남녀가 체험해본 러브젤 리뷰 [이십세들],8172,,901,330000.0
20,2020/06/04 23:09:23,"[영화리뷰/결말포함] 이 남자가 사랑하는 법, 남자가 사랑할 때 l황정민l l한혜진l l정만식l 위클리무비",684,,76,10000.0
21,2020/06/04 23:09:40,리얼 특이한 풍선옷 5종 리뷰!! (1일 2깡 주의) [ 꾹TV ],68080,,4000,1770000.0
22,2020/06/04 23:09:57,"그놈의 헬테이커랑 체이싱 라이트 리뷰, 5월 자투리뷰 | 심플한 영상 리뷰",30514,,1000,210000.0
23,2020/06/04 23:10:14,"[난닝구] 신작 모바일게임 ""전부 다"" 리뷰 갑니다! 어떤 게임이 흥하고 망하는지 확실하게 알려드릴게 | 모바일게임 리니지m 리니지2m",7279,,97,
24,2020/06/04 23:10:33,윌포드는 왜 꼬리칸 사람들을 죽이지 않는 걸까? [설국열차],30817,,755,540000.0
25,2020/06/04 23:10:49,[영화리뷰/결말포함] 유난히 한 여자만 쫓아다니는 한 좀비,1029,,145,80000.0
26,2020/06/04 23:11:06,개발자노트가 올라왔습니다. 여러분들은 일어납니다. 5시 리뷰시작 [[A3 스틸얼라이브],1459,,15,9000.0
27,2020/06/04 23:11:23,갑질과 차별에 찌들어 소중함을 잊는다면[영화리뷰/결말포함],793,,98,20000.0
28,2020/06/04 23:11:40,[영화리뷰/결말포함] 우리반 찐따가 슈퍼파워를 얻고나서 가장 먼저 한 일,5755,,47,
29,2020/06/04 23:11:58,[테슬라] 요즘 뜬다는 테슬라 모델3! 과연? (테슬라 모델3 리뷰 +시승기 / 퍼포먼스),364,,52,10000.0
30,2020/06/04 23:12:16,"[연애혁명] 302화 리뷰, 양민지의 행동은 이미 오아람한테도 한 적이 있다?!",9921,,381,20000.0
31,2020/06/04 23:12:33,톱스타의 애를 임신했다고 구라친 여자 [결말포함 / 영화리뷰],18834,,154,20000.0
32,2020/06/04 23:12:50,[영화리뷰] 태어날 때부터 특별한 능력을 가진 사람들이 영원히 죽지 않고 살아가는 이유,3018,,80,210000.0
33,2020/06/04 23:13:08,Sub) 가볍지만 촉촉해💧이글립스 워터 글레이즈 틴트 리뷰 (+촉촉이 틴트 비교💙) / EGLIPS Water Glaze Tint I 루치나Luchina,224,,19,10000.0
34,2020/06/04 23:13:25,가성비 스마트폰 LG Q61 리뷰! 성능은 좋아지고 무게는 가벼워지고 카메라까지 하나 더,346,,30,40000.0
35,2020/06/04 23:13:42,3계절침낭 / 백패킹 용품 / 침낭추천 / 백패킹 장비 소개 및 리뷰 / 하계침낭 / 백패킹 용품 추천,737,,65,1000.0
36,2020/06/04 23:14:01,[애니리뷰] 귀여운 로린이가 우리를 지켜주는 이야기,10966,,305,30000.0
37,2020/06/04 23:14:18,[ 허위매물 없는 실매물 중고차리뷰 ] 이번엔 알페온 시리즈다! 가성비중고차로 꼽히는 그 차량! 이정도면 꿀매물~,552,,10,5000.0
38,2020/06/04 23:14:42,남녀가 체험해본 러브젤 리뷰 [이십세들],8316,,916,330000.0
39,2020/06/04 23:15:00,"[영화리뷰/결말포함] 이 남자가 사랑하는 법, 남자가 사랑할 때 l황정민l l한혜진l l정만식l 위클리무비",729,,81,10000.0
40,2020/06/04 23:15:17,리얼 특이한 풍선옷 5종 리뷰!! (1일 2깡 주의) [ 꾹TV ],68259,,4000,1770000.0
41,2020/06/04 23:15:35,"그놈의 헬테이커랑 체이싱 라이트 리뷰, 5월 자투리뷰 | 심플한 영상 리뷰",30917,,1000,210000.0
42,2020/06/04 23:15:52,"[난닝구] 신작 모바일게임 ""전부 다"" 리뷰 갑니다! 어떤 게임이 흥하고 망하는지 확실하게 알려드릴게 | 모바일게임 리니지m 리니지2m",7361,,97,
43,2020/06/04 23:16:09,윌포드는 왜 꼬리칸 사람들을 죽이지 않는 걸까? [설국열차],31003,,758,540000.0
44,2020/06/04 23:16:27,[영화리뷰/결말포함] 유난히 한 여자만 쫓아다니는 한 좀비,1057,,150,80000.0
45,2020/06/04 23:16:45,개발자노트가 올라왔습니다. 여러분들은 일어납니다. 5시 리뷰시작 [[A3 스틸얼라이브],1459,,15,9000.0
46,2020/06/04 23:17:02,갑질과 차별에 찌들어 소중함을 잊는다면[영화리뷰/결말포함],826,,101,20000.0
47,2020/06/04 23:17:19,[영화리뷰/결말포함] 우리반 찐따가 슈퍼파워를 얻고나서 가장 먼저 한 일,5755,,47,
48,2020/06/04 23:17:36,[테슬라] 요즘 뜬다는 테슬라 모델3! 과연? (테슬라 모델3 리뷰 +시승기 / 퍼포먼스),385,,55,10000.0
49,2020/06/04 23:17:55,"[연애혁명] 302화 리뷰, 양민지의 행동은 이미 오아람한테도 한 적이 있다?!",9934,,383,20000.0
50,2020/06/04 23:18:12,톱스타의 애를 임신했다고 구라친 여자 [결말포함 / 영화리뷰],18834,,154,20000.0
51,2020/06/04 23:18:33,[영화리뷰] 태어날 때부터 특별한 능력을 가진 사람들이 영원히 죽지 않고 살아가는 이유,3018,,80,210000.0
52,2020/06/04 23:18:56,Sub) 가볍지만 촉촉해💧이글립스 워터 글레이즈 틴트 리뷰 (+촉촉이 틴트 비교💙) / EGLIPS Water Glaze Tint I 루치나Luchina,231,,19,10000.0
53,2020/06/04 23:19:14,가성비 스마트폰 LG Q61 리뷰! 성능은 좋아지고 무게는 가벼워지고 카메라까지 하나 더,346,,30,40000.0
54,2020/06/04 23:19:32,3계절침낭 / 백패킹 용품 / 침낭추천 / 백패킹 장비 소개 및 리뷰 / 하계침낭 / 백패킹 용품 추천,737,,69,1000.0
55,2020/06/04 23:19:50,[애니리뷰] 귀여운 로린이가 우리를 지켜주는 이야기,10971,,306,30000.0
56,2020/06/04 23:20:07,[ 허위매물 없는 실매물 중고차리뷰 ] 이번엔 알페온 시리즈다! 가성비중고차로 꼽히는 그 차량! 이정도면 꿀매물~,552,,10,5000.0
57,2020/06/04 23:20:30,남녀가 체험해본 러브젤 리뷰 [이십세들],8469,,933,330000.0
58,2020/06/04 23:20:44,"[영화리뷰/결말포함] 이 남자가 사랑하는 법, 남자가 사랑할 때 l황정민l l한혜진l l정만식l 위클리무비",810,,90,10000.0
59,2020/06/04 23:21:02,리얼 특이한 풍선옷 5종 리뷰!! (1일 2깡 주의) [ 꾹TV ],68259,,4000,1770000.0
60,2020/06/04 23:21:18,"그놈의 헬테이커랑 체이싱 라이트 리뷰, 5월 자투리뷰 | 심플한 영상 리뷰",30917,,1000,210000.0
61,2020/06/04 23:21:36,"[난닝구] 신작 모바일게임 ""전부 다"" 리뷰 갑니다! 어떤 게임이 흥하고 망하는지 확실하게 알려드릴게 | 모바일게임 리니지m 리니지2m",7361,,97,
62,2020/06/04 23:21:54,윌포드는 왜 꼬리칸 사람들을 죽이지 않는 걸까? [설국열차],31003,,759,540000.0
63,2020/06/04 23:22:11,[영화리뷰/결말포함] 유난히 한 여자만 쫓아다니는 한 좀비,1078,,152,80000.0
64,2020/06/04 23:22:27,개발자노트가 올라왔습니다. 여러분들은 일어납니다. 5시 리뷰시작 [[A3 스틸얼라이브],1459,,15,9000.0
65,2020/06/04 23:22:46,갑질과 차별에 찌들어 소중함을 잊는다면[영화리뷰/결말포함],861,,106,20000.0
66,2020/06/04 23:23:03,[영화리뷰/결말포함] 우리반 찐따가 슈퍼파워를 얻고나서 가장 먼저 한 일,5755,,47,
67,2020/06/04 23:23:20,[테슬라] 요즘 뜬다는 테슬라 모델3! 과연? (테슬라 모델3 리뷰 +시승기 / 퍼포먼스),392,,56,10000.0
68,2020/06/04 23:23:37,"[연애혁명] 302화 리뷰, 양민지의 행동은 이미 오아람한테도 한 적이 있다?!",9934,,383,20000.0
69,2020/06/04 23:23:54,톱스타의 애를 임신했다고 구라친 여자 [결말포함 / 영화리뷰],18908,,155,20000.0
70,2020/06/04 23:24:11,[영화리뷰] 태어날 때부터 특별한 능력을 가진 사람들이 영원히 죽지 않고 살아가는 이유,3072,,81,210000.0
71,2020/06/04 23:24:28,Sub) 가볍지만 촉촉해💧이글립스 워터 글레이즈 틴트 리뷰 (+촉촉이 틴트 비교💙) / EGLIPS Water Glaze Tint I 루치나Luchina,231,,19,10000.0
72,2020/06/04 23:24:45,가성비 스마트폰 LG Q61 리뷰! 성능은 좋아지고 무게는 가벼워지고 카메라까지 하나 더,346,,30,40000.0
73,2020/06/04 23:25:01,3계절침낭 / 백패킹 용품 / 침낭추천 / 백패킹 장비 소개 및 리뷰 / 하계침낭 / 백패킹 용품 추천,737,,69,1000.0
74,2020/06/04 23:25:19,[애니리뷰] 귀여운 로린이가 우리를 지켜주는 이야기,10971,,306,30000.0
75,2020/06/04 23:25:37,[ 허위매물 없는 실매물 중고차리뷰 ] 이번엔 알페온 시리즈다! 가성비중고차로 꼽히는 그 차량! 이정도면 꿀매물~,552,,10,5000.0
76,2020/06/04 23:25:59,남녀가 체험해본 러브젤 리뷰 [이십세들],8622,,951,330000.0
77,2020/06/04 23:26:16,"[영화리뷰/결말포함] 이 남자가 사랑하는 법, 남자가 사랑할 때 l황정민l l한혜진l l정만식l 위클리무비",864,,95,10000.0
78,2020/06/04 23:26:34,리얼 특이한 풍선옷 5종 리뷰!! (1일 2깡 주의) [ 꾹TV ],68259,,4000,1770000.0
79,2020/06/04 23:26:52,"그놈의 헬테이커랑 체이싱 라이트 리뷰, 5월 자투리뷰 | 심플한 영상 리뷰",30920,,1000,210000.0
80,2020/06/04 23:27:09,"[난닝구] 신작 모바일게임 ""전부 다"" 리뷰 갑니다! 어떤 게임이 흥하고 망하는지 확실하게 알려드릴게 | 모바일게임 리니지m 리니지2m",7361,,97,
81,2020/06/04 23:27:25,윌포드는 왜 꼬리칸 사람들을 죽이지 않는 걸까? [설국열차],31003,,759,540000.0
82,2020/06/04 23:27:43,[영화리뷰/결말포함] 유난히 한 여자만 쫓아다니는 한 좀비,1106,,157,80000.0
83,2020/06/04 23:28:00,개발자노트가 올라왔습니다. 여러분들은 일어납니다. 5시 리뷰시작 [[A3 스틸얼라이브],1459,,15,9000.0
84,2020/06/04 23:28:17,갑질과 차별에 찌들어 소중함을 잊는다면[영화리뷰/결말포함],868,,107,20000.0
85,2020/06/04 23:28:34,[영화리뷰/결말포함] 우리반 찐따가 슈퍼파워를 얻고나서 가장 먼저 한 일,5841,,48,
86,2020/06/04 23:28:51,[테슬라] 요즘 뜬다는 테슬라 모델3! 과연? (테슬라 모델3 리뷰 +시승기 / 퍼포먼스),399,,58,10000.0
87,2020/06/04 23:29:15,"[연애혁명] 302화 리뷰, 양민지의 행동은 이미 오아람한테도 한 적이 있다?!",9934,,384,20000.0
88,2020/06/04 23:29:33,톱스타의 애를 임신했다고 구라친 여자 [결말포함 / 영화리뷰],18908,,155,20000.0
89,2020/06/04 23:29:51,[영화리뷰] 태어날 때부터 특별한 능력을 가진 사람들이 영원히 죽지 않고 살아가는 이유,3072,,81,210000.0
90,2020/06/04 23:30:09,Sub) 가볍지만 촉촉해💧이글립스 워터 글레이즈 틴트 리뷰 (+촉촉이 틴트 비교💙) / EGLIPS Water Glaze Tint I 루치나Luchina,231,,19,10000.0
91,2020/06/04 23:30:26,가성비 스마트폰 LG Q61 리뷰! 성능은 좋아지고 무게는 가벼워지고 카메라까지 하나 더,365,,30,40000.0
92,2020/06/04 23:30:45,3계절침낭 / 백패킹 용품 / 침낭추천 / 백패킹 장비 소개 및 리뷰 / 하계침낭 / 백패킹 용품 추천,739,,70,1000.0
93,2020/06/04 23:31:05,[애니리뷰] 귀여운 로린이가 우리를 지켜주는 이야기,10971,,306,30000.0
94,2020/06/04 23:31:22,[ 허위매물 없는 실매물 중고차리뷰 ] 이번엔 알페온 시리즈다! 가성비중고차로 꼽히는 그 차량! 이정도면 꿀매물~,552,,10,5000.0
,Now,Title,View,Coment,Like,Subscriber
0,2020/06/07 22:06:39,[영화리뷰/결말포함] 핵 전쟁 이후 인류가 멸망한 세상에서 살아남은 한 여자,26633,212.0,401,80000.0
1,2020/06/07 22:07:01,넷플릭스에서 역주행 중인 반전영화 -고스트쉽- [영화리뷰 결말포함],1110,44.0,111,70000.0
2,2020/06/07 22:07:24,[영화리뷰 / 결말포함] 8시간 동안 모든 범죄가 허용되는 회사에서 벌어진 일,12490,70.0,141,9000.0
3,2020/06/07 22:07:45,"외계인을 피해 살아남은 인류, 미래를 구원해 줄 마지막의 희망 [영화리뷰 결말포함]",52766,315.0,942,60000.0
4,2020/06/07 22:08:08,[영화리뷰 결말포함](반전주의) 10개의 재앙을 불러 온 소녀 [영화추천][영화소개],246,22.0,33,
5,2020/06/07 22:08:30,염색하는 재미가 쏠쏠한 존예 신규 패키지! 스칼렛 하트 패키지 리뷰★ [테런/테일즈런너/TalesRunner/เทลรันเนอร์],8254,62.0,241,100000.0
6,2020/06/07 22:08:53,소름끼치도록 정확히 미래를 예측한 36년 전 영화 | 결말 포함,30211,250.0,1000,
7,2020/06/07 22:09:16,캠핑카 리뷰!! 이거 거의 1억 돼 보이는데... 진지한 리뷰,2040,79.0,203,60000.0
8,2020/06/07 22:09:38,"파세코 창문형 인버터 에어컨 2 한 달 실사용 후기 리뷰! 소음, 전기요금, 누수에 관한 답변 pwa-3200w",2745,42.0,91,40000.0
9,2020/06/07 22:10:00,가정폭력에서 벗어나기 위해 그녀가 택한 방법[영화리뷰/결말포함],488,13.0,60,20000.0
10,2020/06/07 22:10:20,후유증이 생기는 공포영화 (영화 포스 카인드 결말포함 리뷰),170,1.0,17,4000.0
11,2020/06/07 22:10:43,우리집에 조금은 특별한 고양이가 찾아왔다   [묘성인],17972,135.0,520,140000.0
12,2020/06/07 22:11:05,"[슬의생](*Eng) 24년차 의사가 리뷰하는 슬의생, 경험썰 다 풀었다! - 2탄 - | 수술 잘 받으려면 병원 오기 전에 교수말고 이 사람한테 먼저 물어봐라!?",9226,47.0,403,5000.0
13,2020/06/07 22:11:28,더킹 영원의군주 15화 리뷰 줄거리 해석,1838,59.0,91,
14,2020/06/07 22:11:50,[영화리뷰 결말포함] 저평가된 한국 공포 영화의 재발견 / 아랑,837,6.0,33,3000.0
15,2020/06/07 22:12:10,머슬테크 마사지건 리뷰!! 마사지 이거하나면 끝,48,1.0,9,2000.0
16,2020/06/07 22:12:33,《바람과 구름과 비》 지난줄거리 리뷰 관람포인트 ㅣ 가이드리뷰,476,0.0,21,10000.0
17,2020/06/07 22:12:56,💄 우와왓⁉️ 뽀슬라임 메이크업 박스 📦 / 구질구질 슬라임 솔직리뷰 / Cosmetic Slime / 化粧品スライム / Косметическая слизь,2902,173.0,377,60000.0
18,2020/06/07 22:13:18,[ENG SUB] 네네치킨 소이크런치윙봉 솔직리뷰 : 오우! 손이 계속 가는 맛 !,209,9.0,20,5000.0
19,2020/06/07 22:13:45,넷플릭스에서 역주행 중인 반전영화 -고스트쉽- [영화리뷰 결말포함],1160,45.0,114,70000.0
20,2020/06/07 22:14:10,[영화리뷰 / 결말포함] 8시간 동안 모든 범죄가 허용되는 회사에서 벌어진 일,12764,70.0,142,9000.0
21,2020/06/07 22:14:31,"외계인을 피해 살아남은 인류, 미래를 구원해 줄 마지막의 희망 [영화리뷰 결말포함]",55982,318.0,962,60000.0
22,2020/06/07 22:14:51,[영화리뷰 결말포함](반전주의) 10개의 재앙을 불러 온 소녀 [영화추천][영화소개],251,22.0,35,
23,2020/06/07 22:15:16,염색하는 재미가 쏠쏠한 존예 신규 패키지! 스칼렛 하트 패키지 리뷰★ [테런/테일즈런너/TalesRunner/เทลรันเนอร์],8254,62.0,241,100000.0
24,2020/06/07 22:15:38,소름끼치도록 정확히 미래를 예측한 36년 전 영화 | 결말 포함,30787,251.0,1000,
25,2020/06/07 22:16:03,캠핑카 리뷰!! 이거 거의 1억 돼 보이는데... 진지한 리뷰,2060,79.0,205,60000.0
26,2020/06/07 22:16:27,"파세코 창문형 인버터 에어컨 2 한 달 실사용 후기 리뷰! 소음, 전기요금, 누수에 관한 답변 pwa-3200w",2818,42.0,91,40000.0
27,2020/06/07 22:16:49,가정폭력에서 벗어나기 위해 그녀가 택한 방법[영화리뷰/결말포함],536,13.0,65,20000.0
28,2020/06/07 22:17:11,후유증이 생기는 공포영화 (영화 포스 카인드 결말포함 리뷰),180,1.0,18,4000.0
29,2020/06/07 22:17:35,우리집에 조금은 특별한 고양이가 찾아왔다   [묘성인],18221,135.0,523,140000.0
30,2020/06/07 22:17:59,"[슬의생](*Eng) 24년차 의사가 리뷰하는 슬의생, 경험썰 다 풀었다! - 2탄 - | 수술 잘 받으려면 병원 오기 전에 교수말고 이 사람한테 먼저 물어봐라!?",9350,47.0,405,5000.0
31,2020/06/07 22:18:22,더킹 영원의군주 15화 리뷰 줄거리 해석,1969,60.0,92,
32,2020/06/07 22:18:50,[영화리뷰 결말포함] 저평가된 한국 공포 영화의 재발견 / 아랑,870,6.0,34,3000.0
33,2020/06/07 22:19:13,머슬테크 마사지건 리뷰!! 마사지 이거하나면 끝,48,1.0,9,2000.0
34,2020/06/07 22:19:34,《바람과 구름과 비》 지난줄거리 리뷰 관람포인트 ㅣ 가이드리뷰,476,0.0,21,10000.0
35,2020/06/07 22:19:57,💄 우와왓⁉️ 뽀슬라임 메이크업 박스 📦 / 구질구질 슬라임 솔직리뷰 / Cosmetic Slime / 化粧品スライム / Косметическая слизь,2914,177.0,378,60000.0
36,2020/06/07 22:20:18,[ENG SUB] 네네치킨 소이크런치윙봉 솔직리뷰 : 오우! 손이 계속 가는 맛 !,209,9.0,20,5000.0
37,2020/06/07 22:20:47,넷플릭스에서 역주행 중인 반전영화 -고스트쉽- [영화리뷰 결말포함],1190,46.0,118,70000.0
38,2020/06/07 22:21:10,[영화리뷰 / 결말포함] 8시간 동안 모든 범죄가 허용되는 회사에서 벌어진 일,12764,70.0,142,9000.0
39,2020/06/07 22:21:32,"외계인을 피해 살아남은 인류, 미래를 구원해 줄 마지막의 희망 [영화리뷰 결말포함]",55982,320.0,974,60000.0
40,2020/06/07 22:22:00,[영화리뷰 결말포함](반전주의) 10개의 재앙을 불러 온 소녀 [영화추천][영화소개],266,22.0,38,
41,2020/06/07 22:22:24,염색하는 재미가 쏠쏠한 존예 신규 패키지! 스칼렛 하트 패키지 리뷰★ [테런/테일즈런너/TalesRunner/เทลรันเนอร์],8638,62.0,245,100000.0
42,2020/06/07 22:22:46,소름끼치도록 정확히 미래를 예측한 36년 전 영화 | 결말 포함,30787,253.0,1000,
